,Title,Production_Budget,Domestic_Gross,Worldwide_Gross,Profit,Original_Language,Popularity,TMDB_Rating,Vote_Count,Quarter_Num,Year,IMDB_Rating,Runtime,Genre
1355,Nebraska,12000000.0,17654912.0,24761360.0,12761360.0,en,9.521,7.4,967,4,2013,7.7,115.0,Adve
1936,Unsane,1500000.0,7690044.0,14244931.0,12744931.0,en,16.316,6.2,667,1,2018,6.4,98.0,Dram
1830,Ida,2600000.0,3827060.0,15298355.0,12698355.0,pl,7.568,7.3,455,2,2014,7.4,82.0,Dram
1698,Mommy,4900000.0,3498695.0,17536004.0,12636004.0,en,11.095,8.3,1399,3,2014,8.1,139.0,Dram
1628,Hell Fest,5500000.0,11107431.0,18119231.0,12619231.0,en,12.955,5.5,273,3,2018,5.5,89.0,Horr
1097,Secret in Their Eyes,20000000.0,20180155.0,32608019.0,12608019.0,en,6.892,6.3,696,4,2015,6.3,111.0,Crim
1096,Secret in Their Eyes,20000000.0,20180155.0,32608019.0,12608019.0,en,6.892,6.3,696,4,2015,6.3,111.0,Crim
1166,Norm of the North,18000000.0,17062499.0,30535660.0,12535660.0,en,9.325,4.2,192,1,2016,3.6,90.0,Adve
1664,Addicted,5000000.0,17390770.0,17499242.0,12499242.0,en,8.295,5.3,103,4,2014,5.2,106.0,Dram
1247,Ramona and Beezus,15000000.0,26167002.0,27469621.0,12469621.0,en,7.442,6.3,460,3,2010,6.6,103.0,Adve
1497,Melancholia,9400000.0,3030848.0,21817298.0,12417298.0,da,11.123,7.1,1642,4,2011,7.2,135.0,Dram
1863,Eighth Grade,2000000.0,13539710.0,14341016.0,12341016.0,en,14.777000000000001,7.4,519,3,2018,7.5,93.0,Come
519,The Watch,55000000.0,34353000.0,67130045.0,12130045.0,en,10.228,5.4,1356,3,2012,5.7,102.0,Acti
1017,The Hate U Give,23000000.0,29719483.0,35067665.0,12067665.0,en,19.135,8.2,636,4,2018,7.3,133.0,Crim
1542,Another Year,8000000.0,3205706.0,20005613.0,12005613.0,en,9.394,7.0,150,4,2010,7.3,129.0,Come
1849,Do You Believe?,2300000.0,12985600.0,14304931.0,12004931.0,en,5.599,7.0,72,1,2015,6.1,120.0,Dram
1977,The Green Inferno,1000000.0,7192291.0,12931420.0,11931420.0,en,13.67,5.2,619,4,2013,5.3,100.0,Adve
1009,Faster,24000000.0,23240020.0,35792945.0,11792945.0,en,14.172,6.2,895,4,2010,6.5,98.0,Acti
803,Going the Distance,32000000.0,17804299.0,43603990.0,11603990.0,en,8.281,6.0,394,3,2010,6.3,102.0,Come
1359,Wish Upon,12000000.0,14301505.0,23477345.0,11477345.0,en,10.219,5.4,690,3,2017,5.0,90.0,Dram
1510,The Sapphires,9000000.0,2450867.0,20395040.0,11395040.0,en,6.16,6.7,97,1,2013,7.0,103.0,Biog
1573,Dope,7000000.0,17506470.0,18190831.0,11190831.0,en,9.246,7.2,954,2,2015,7.2,103.0,Come
1289,Mr. Turner,14000000.0,3958546.0,25187026.0,11187026.0,en,7.8839999999999995,6.5,301,4,2014,6.8,150.0,Biog
1779,Beginners,3200000.0,5790894.0,14314407.0,11114407.0,en,10.322000000000001,6.9,532,2,2011,7.2,105.0,Come
1318,Youth,13000000.0,2703296.0,24001573.0,11001573.0,he,1.008,5.3,9,4,2013,7.3,124.0,Come
1319,Youth,13000000.0,2703296.0,24001573.0,11001573.0,it,9.265,6.9,1098,4,2015,7.3,124.0,Come
1320,Youth,13000000.0,2703296.0,24001573.0,11001573.0,zh,5.082,7.7,27,4,2017,7.3,124.0,Come
904,3 Days to Kill,28000000.0,30697999.0,38959900.0,10959900.0,en,11.011,6.1,1279,1,2014,6.2,117.0,Acti
1433,The Birth of a Nation,110000.0,10000000.0,11000000.0,10890000.0,en,8.152000000000001,6.5,328,4,2016,6.4,120.0,Biog
1432,The Birth of a Nation,110000.0,10000000.0,11000000.0,10890000.0,en,8.152000000000001,6.5,328,4,2016,6.4,120.0,Biog
478,Vice,60000000.0,47836282.0,70883171.0,10883171.0,en,14.640999999999998,4.3,312,1,2015,7.2,132.0,Biog
480,Vice,60000000.0,47836282.0,70883171.0,10883171.0,en,20.125,7.1,1213,4,2018,7.2,132.0,Biog
481,Vice,60000000.0,47836282.0,70883171.0,10883171.0,en,20.125,7.1,1213,4,2018,4.2,96.0,Acti
479,Vice,60000000.0,47836282.0,70883171.0,10883171.0,en,14.640999999999998,4.3,312,1,2015,4.2,96.0,Acti
1356,Young Adult,12000000.0,16311571.0,22750356.0,10750356.0,en,8.335,5.7,603,4,2011,6.3,94.0,Come
747,Hot Pursuit,35000000.0,34580201.0,45671512.0,10671512.0,en,9.607000000000001,5.6,1000,2,2015,5.1,87.0,Acti
1926,The Lunchbox,1700000.0,4231500.0,12231500.0,10531500.0,hi,5.888,7.3,350,1,2014,7.8,104.0,Dram
863,Fright Night,30000000.0,18298649.0,40520649.0,10520649.0,en,12.078,6.0,1024,3,2011,6.4,106.0,Come
1979,The Sessions,1000000.0,6002451.0,11495204.0,10495204.0,en,6.46,6.9,296,4,2012,7.2,95.0,Biog
1603,The Words,6000000.0,11494838.0,16369708.0,10369708.0,en,7.2010000000000005,6.6,628,3,2012,7.1,102.0,Dram
574,Beautiful Creatures,50000000.0,19452138.0,60282876.0,10282876.0,en,11.198,5.7,1826,1,2013,6.2,124.0,Dram
1101,What's Your Number?,20000000.0,14011084.0,30163785.0,10163785.0,en,10.390999999999998,6.4,1271,3,2011,6.1,106.0,Come
1506,The Edge of Seventeen,9000000.0,14431633.0,19096003.0,10096003.0,en,11.546,7.2,2224,4,2016,7.3,104.0,Come
1505,The Edge of Seventeen,9000000.0,14431633.0,19096003.0,10096003.0,en,11.546,7.2,2224,4,2016,7.3,104.0,Come
1579,Somewhere,7000000.0,1785645.0,17023121.0,10023121.0,en,7.596,6.1,376,4,2010,6.3,97.0,Come
304,The Campaign,95000000.0,86907746.0,104907746.0,9907746.0,en,10.265999999999998,5.7,982,3,2012,6.1,85.0,Come
1024,Nocturnal Animals,22500000.0,10663357.0,32398681.0,9898681.0,en,16.19,7.4,4192,4,2016,7.5,116.0,Dram
1023,Nocturnal Animals,22500000.0,10663357.0,32398681.0,9898681.0,en,16.19,7.4,4192,4,2016,7.5,116.0,Dram
609,All Eyez on Me,45000000.0,44922302.0,54876855.0,9876855.0,en,7.249,6.4,695,2,2017,5.8,139.0,Biog
1354,Just Wright,12000000.0,21540363.0,21867665.0,9867665.0,en,7.047000000000001,6.2,211,2,2010,5.9,100.0,Come
2066,Maniac,350000.0,10000000.0,10000000.0,9650000.0,en,6.666,6.0,471,2,2013,6.1,89.0,Horr
2065,Maniac,350000.0,10000000.0,10000000.0,9650000.0,fr,1.492,6.1,9,4,2011,6.1,89.0,Horr
561,The Nice Guys,50000000.0,36261763.0,59596747.0,9596747.0,en,13.743,7.1,4272,2,2016,7.4,116.0,Acti
1807,Bachelorette,3000000.0,446770.0,12577401.0,9577401.0,en,7.05,5.4,755,3,2012,5.3,87.0,Come
448,"I, Frankenstein",65000000.0,19075290.0,74575290.0,9575290.0,en,12.7,5.2,1090,1,2014,5.1,92.0,Acti
1257,The Founder,15000000.0,12786053.0,24403192.0,9403192.0,en,12.349,7.0,2093,1,2017,7.2,115.0,Biog
1258,The Founder,15000000.0,12786053.0,24403192.0,9403192.0,en,12.349,7.0,2093,1,2017,7.2,115.0,Biog
1550,A Street Cat Named Bob,8000000.0,82703.0,17382693.0,9382693.0,en,7.12,7.5,500,4,2016,7.4,103.0,Biog
1551,A Street Cat Named Bob,8000000.0,82703.0,17382693.0,9382693.0,en,7.12,7.5,500,4,2016,7.4,103.0,Biog
1868,The Florida Project,2000000.0,5904366.0,11295324.0,9295324.0,en,11.597000000000001,7.4,1125,4,2017,7.6,111.0,Dram
1591,Incendies,6800000.0,6857096.0,16038343.0,9238343.0,fr,8.972999999999999,8.1,1034,3,2010,8.3,131.0,Dram
1626,Khiladi 786,5600000.0,385422.0,14683763.0,9083763.0,en,1.824,4.7,16,4,2012,4.4,141.0,Acti
1978,I Am Not Your Negro,1000000.0,7123919.0,9617402.0,8617402.0,en,7.026,8.1,196,1,2017,7.8,93.0,Docu
1025,The Water Diviner,22500000.0,4200117.0,31054727.0,8554727.0,en,11.479000000000001,6.8,682,2,2015,7.1,111.0,Dram
789,Safe,33000000.0,17142080.0,41495213.0,8495213.0,en,15.622,6.3,1248,2,2012,6.5,94.0,Acti
1106,Let Me In,20000000.0,12134935.0,28270399.0,8270399.0,en,9.716000000000001,6.7,1061,4,2010,7.1,116.0,Dram
1794,Frances Ha,3000000.0,4067398.0,11262769.0,8262769.0,en,9.42,7.4,624,2,2013,7.4,86.0,Come
1793,Frances Ha,3000000.0,4067398.0,11262769.0,8262769.0,en,9.42,7.4,624,2,2013,7.4,86.0,Come
772,The Snowman,35000000.0,6670765.0,43226146.0,8226146.0,en,14.581,5.1,1225,4,2017,5.1,119.0,Crim
2017,Meet the Blacks,900000.0,9097072.0,9097072.0,8197072.0,en,6.131,4.4,139,2,2016,5.9,94.0,Come
1871,We Are Your Friends,2000000.0,3591417.0,10153415.0,8153415.0,en,10.809000000000001,6.3,1241,3,2015,6.2,96.0,Dram
1630,Le Havre,5500000.0,611709.0,13480196.0,7980196.0,fr,5.973,6.9,169,4,2011,7.2,93.0,Come
1499,Kites,9200000.0,1685269.0,17155193.0,7955193.0,hi,6.058,5.8,67,2,2010,6.1,123.0,Acti
1680,The Other Side of the Door,5000000.0,3000342.0,12905107.0,7905107.0,en,9.078,5.3,470,1,2016,5.3,96.0,Horr
1358,If Beale Street Could Talk,12000000.0,14915773.0,19859167.0,7859167.0,en,13.579,7.2,388,4,2018,7.2,119.0,Dram
674,Arthur,40000000.0,33035397.0,47787943.0,7787943.0,en,7.886,5.5,399,2,2011,5.7,110.0,Come
11,John Carter,275000000.0,73058679.0,282778100.0,7778100.0,en,18.549,6.1,3338,1,2012,6.6,132.0,Acti
1200,Lottery Ticket,17000000.0,24719879.0,24719879.0,7719879.0,en,7.699,5.7,92,3,2010,5.0,99.0,Come
1545,Made in Dagenham,8000000.0,1095369.0,15644196.0,7644196.0,en,7.275,6.6,150,4,2010,7.2,113.0,Biog
632,Man on a Ledge,42000000.0,18620000.0,49621440.0,7621440.0,en,11.263,6.3,1460,1,2012,6.6,102.0,Acti
1575,Beyond the Lights,7000000.0,14618727.0,14618727.0,7618727.0,en,7.7170000000000005,7.0,238,4,2014,6.9,116.0,Dram
1576,Beyond the Lights,7000000.0,14618727.0,14618727.0,7618727.0,en,7.7170000000000005,7.0,238,4,2014,6.9,116.0,Dram
1446,While We're Young,10000000.0,7582065.0,17503828.0,7503828.0,en,8.022,5.9,609,2,2015,6.3,97.0,Come
1447,While We're Young,10000000.0,7582065.0,17503828.0,7503828.0,en,8.022,5.9,609,2,2015,6.3,97.0,Come
1284,Our Family Wedding,14000000.0,20255281.0,21410546.0,7410546.0,en,5.025,5.5,57,1,2010,4.9,103.0,Come
805,Criminal,31500000.0,14708696.0,38771262.0,7271262.0,en,13.651,5.9,897,2,2016,6.3,113.0,Acti
1253,The Man with the Iron Fists,15000000.0,15634090.0,22018988.0,7018988.0,en,15.457,5.3,573,4,2012,5.4,95.0,Acti
2026,Kevin Hart: Laugh at My Pain,750000.0,7706436.0,7712436.0,6962436.0,en,6.558,7.4,76,3,2011,7.4,89.0,Come
1727,The Darkness,4000000.0,10753574.0,10898293.0,6898293.0,en,8.357000000000001,4.8,347,2,2016,4.4,92.0,Horr
1430,The Birth of a Nation,10000000.0,15861566.0,16891011.0,6891011.0,en,8.152000000000001,6.5,328,4,2016,6.4,120.0,Biog
1431,The Birth of a Nation,10000000.0,15861566.0,16891011.0,6891011.0,en,8.152000000000001,6.5,328,4,2016,6.4,120.0,Biog
1669,The Belko Experiment,5000000.0,10166820.0,11792942.0,6792942.0,en,10.133,6.1,757,1,2016,6.1,89.0,Horr
1217,Trance,16000000.0,2322593.0,22594052.0,6594052.0,en,9.571,6.6,1348,2,2013,6.9,101.0,Crim
1328,The Drop,12600000.0,10724389.0,19054534.0,6454534.0,en,14.795,6.7,1215,3,2014,7.1,106.0,Crim
1104,Triple 9,20000000.0,12639297.0,25943792.0,5943792.0,en,13.334000000000001,5.8,1258,1,2016,6.3,115.0,Crim
1172,The Railway Man,18000000.0,4438438.0,23910210.0,5910210.0,en,9.582,6.9,408,2,2014,7.1,116.0,Biog
1870,Inside Job,2000000.0,4311834.0,7799257.0,5799257.0,en,9.514,7.8,466,4,2010,8.3,109.0,Crim
1310,Admission,13000000.0,18007317.0,18733666.0,5733666.0,en,8.065,5.5,385,1,2013,5.7,107.0,Come
1687,Paterson,5000000.0,2141423.0,10727536.0,5727536.0,en,9.486,7.1,736,4,2016,7.4,118.0,Come
1686,Paterson,5000000.0,2141423.0,10727536.0,5727536.0,en,9.486,7.1,736,4,2016,7.4,118.0,Come
1250,Keanu,15000000.0,20591853.0,20688141.0,5688141.0,en,8.952,6.0,644,2,2016,6.3,100.0,Acti
1251,Country Strong,15000000.0,20218921.0,20601987.0,5601987.0,en,7.567,6.3,126,4,2010,6.3,117.0,Dram
865,Steve Jobs,30000000.0,17766658.0,35579007.0,5579007.0,en,8.895,6.8,2572,4,2015,7.2,122.0,Biog
866,Steve Jobs,30000000.0,17766658.0,35579007.0,5579007.0,en,8.895,6.8,2572,4,2015,7.2,122.0,Biog
1879,The Babadook,2000000.0,950792.0,7482387.0,5482387.0,en,11.502,6.4,3528,4,2014,6.8,94.0,Dram
1119,The Cold Light of Day,20000000.0,3763583.0,25361206.0,5361206.0,en,8.974,5.1,463,3,2012,4.9,93.0,Acti
565,Zoolander 2,50000000.0,28848693.0,55348693.0,5348693.0,en,12.997,4.7,1374,1,2016,4.7,101.0,Come
454,American Assassin,63000000.0,36249674.0,68310140.0,5310140.0,en,15.434000000000001,6.3,1596,3,2017,6.2,112.0,Acti
2042,Monsters,500000.0,237301.0,5639730.0,5139730.0,en,10.175,6.2,848,4,2010,6.4,94.0,Dram
2043,Monsters,500000.0,237301.0,5639730.0,5139730.0,en,1.122,7.4,5,4,2015,6.4,94.0,Dram
1483,The Reef,10000000.0,0.0,15037867.0,5037867.0,en,5.172999999999999,5.6,264,2,2010,5.8,94.0,Adve
958,The Losers,25000000.0,23591432.0,29863840.0,4863840.0,en,10.202,6.2,844,2,2010,6.4,97.0,Acti
955,Draft Day,25000000.0,28842237.0,29847480.0,4847480.0,en,10.581,6.6,460,2,2014,6.8,110.0,Dram
1981,The Skeleton Twins,1000000.0,5284309.0,5797192.0,4797192.0,en,10.341,6.7,394,3,2014,6.8,93.0,Come
1148,Left Behind,16000000.0,14019924.0,20769209.0,4769209.0,en,13.897,4.0,713,4,2014,3.1,110.0,Acti
926,The Raven,26000000.0,16008272.0,30601801.0,4601801.0,en,8.635,6.3,681,2,2012,6.4,110.0,Crim
925,The Raven,26000000.0,16008272.0,30601801.0,4601801.0,en,0.6,5.9,5,2,2010,6.4,110.0,Crim
619,Charlie St. Cloud,44000000.0,31206263.0,48478084.0,4478084.0,en,9.454,6.9,1398,2,2010,6.5,99.0,Dram
1983,Martha Marcy May Marlene,1000000.0,2981038.0,5438911.0,4438911.0,en,9.477,6.7,413,4,2011,6.9,102.0,Dram
1834,The Spectacular Now,2500000.0,6852971.0,6916951.0,4416951.0,en,13.679,6.6,1801,3,2013,7.1,95.0,Come
1980,October Baby,1000000.0,5355847.0,5391992.0,4391992.0,en,4.835,6.8,56,4,2011,6.8,107.0,Dram
1674,Incarnate,5000000.0,4799774.0,9371036.0,4371036.0,en,7.1370000000000005,5.2,314,4,2016,5.3,91.0,Horr
784,The Darkest Minds,34000000.0,12695691.0,38361428.0,4361428.0,en,23.967,6.8,1158,3,2018,5.7,104.0,Acti
763,Furry Vengeance,35000000.0,17630465.0,39340177.0,4340177.0,en,9.45,4.6,283,2,2010,3.8,92.0,Come
1886,Knock Knock,2000000.0,36336.0,6328516.0,4328516.0,en,17.867,5.0,1490,4,2015,4.9,99.0,Dram
1178,Unforgettable,12000000.0,11368012.0,16221211.0,4221211.0,en,8.323,5.5,310,2,2017,5.1,100.0,Dram
1954,Dear White People,1250000.0,4404154.0,5403771.0,4153771.0,en,7.455,6.1,296,4,2014,6.1,108.0,Come
1950,Mustang,1400000.0,845464.0,5552584.0,4152584.0,tr,7.459,8.0,755,4,2015,7.6,97.0,Dram
1606,Bernie,6000000.0,9204489.0,10106975.0,4106975.0,en,7.518,6.6,503,2,2012,6.8,99.0,Biog
1607,Bernie,6000000.0,9204489.0,10106975.0,4106975.0,en,7.518,6.6,503,2,2012,6.8,99.0,Biog
1508,Loving,9000000.0,7710234.0,12898064.0,3898064.0,en,8.506,6.7,529,4,2016,7.0,123.0,Biog
1509,Loving,9000000.0,7710234.0,12898064.0,3898064.0,en,8.506,6.7,529,4,2016,7.0,123.0,Biog
1717,Animal Kingdom,4200000.0,1044039.0,8078683.0,3878683.0,en,10.187999999999999,6.8,399,3,2010,7.3,113.0,Crim
1581,We Need to Talk About Kevin,7000000.0,1738692.0,10765283.0,3765283.0,en,11.964,7.6,1306,4,2011,7.5,112.0,Dram
1580,We Need to Talk About Kevin,7000000.0,1738692.0,10765283.0,3765283.0,en,11.964,7.6,1306,4,2011,7.5,112.0,Dram
678,Long Shot,40000000.0,30202860.0,43711031.0,3711031.0,en,5.034,7.2,39,3,2017,7.2,125.0,Come
2070,Sleight,250000.0,3930990.0,3934450.0,3684450.0,en,5.664,5.3,367,2,2017,5.9,89.0,Acti
2071,Sleight,250000.0,3930990.0,3934450.0,3684450.0,en,5.664,5.3,367,2,2017,5.9,89.0,Acti
2027,Safety Not Guaranteed,750000.0,4010957.0,4422318.0,3672318.0,en,9.214,6.9,792,2,2012,7.0,86.0,Come
911,Joyful Noise,27500000.0,30932113.0,31157914.0,3657914.0,en,6.787000000000001,6.4,70,1,2012,5.8,118.0,Come
1711,The Sweeney,4500000.0,26345.0,8000366.0,3500366.0,en,6.4,5.9,142,1,2013,6.1,112.0,Acti
2072,Like Crazy,250000.0,3395391.0,3728400.0,3478400.0,en,10.091000000000001,6.5,638,4,2011,7.2,116.0,Come
2073,Like Crazy,250000.0,3395391.0,3728400.0,3478400.0,en,10.091000000000001,6.5,638,4,2011,6.7,86.0,Dram
622,A Monster Calls,43000000.0,3740823.0,46414530.0,3414530.0,en,11.128,7.1,1918,4,2016,7.5,108.0,Anim
623,A Monster Calls,43000000.0,3740823.0,46414530.0,3414530.0,en,11.128,7.1,1918,4,2016,7.5,108.0,Anim
981,The 33,25000000.0,12227722.0,28400715.0,3400715.0,en,9.993,6.2,565,4,2015,6.9,127.0,Biog
852,Get on Up,30000000.0,30569935.0,33339868.0,3339868.0,en,6.287999999999999,6.7,251,3,2014,6.9,139.0,Biog
1804,Oldboy,3000000.0,707391.0,6239723.0,3239723.0,en,11.378,5.9,1032,4,2013,5.8,104.0,Acti
1578,Cyrus,7000000.0,7468936.0,10062896.0,3062896.0,en,7.735,6.0,201,2,2010,6.3,91.0,Come
292,Transcendence,100000000.0,23022309.0,103039258.0,3039258.0,en,11.035,6.0,3491,2,2014,6.3,119.0,Acti
980,Cirque du Soleil: Worlds Away,25000000.0,12512862.0,28012862.0,3012862.0,en,6.537999999999999,6.8,82,4,2012,6.8,91.0,Fant
81,Jupiter Ascending,179000000.0,47482519.0,181982519.0,2982519.0,en,24.058000000000003,5.3,4401,1,2015,5.3,127.0,Acti
2102,Your Sister's Sister,120000.0,1597486.0,3090593.0,2970593.0,en,7.115,6.6,192,2,2012,6.7,90.0,Come
1792,Swiss Army Man,3000000.0,4210454.0,5837111.0,2837111.0,en,10.0,6.9,1789,2,2016,7.0,97.0,Adve
1535,Prom,8000000.0,10130219.0,10763183.0,2763183.0,en,6.9110000000000005,6.0,276,2,2011,5.4,104.0,Come
58,Jack the Giant Slayer,195000000.0,65187603.0,197687603.0,2687603.0,en,12.773,5.6,3403,1,2013,6.3,114.0,Adve
1909,Submarine,1900000.0,467602.0,4581937.0,2681937.0,en,7.412000000000001,7.4,770,2,2011,7.3,97.0,Come
2104,A Ghost Story,100000.0,1594798.0,2769782.0,2669782.0,en,11.886,7.0,906,3,2017,6.8,92.0,Dram
1938,The To Do List,1500000.0,3491669.0,4128828.0,2628828.0,en,7.33,5.5,534,3,2013,5.8,104.0,Come
1836,Robot & Frank,2500000.0,3317468.0,4934356.0,2434356.0,en,7.485,6.9,620,3,2012,7.1,89.0,Come
1457,The Man Who Knew Infinity,10000000.0,3877922.0,12382122.0,2382122.0,en,8.76,7.2,699,2,2016,7.2,108.0,Biog
1780,The Meddler,3200000.0,4267219.0,5526942.0,2326942.0,en,7.725,5.8,186,2,2016,6.3,103.0,Come
1982,Obvious Child,1000000.0,3122616.0,3324070.0,2324070.0,en,8.232000000000001,6.7,256,2,2014,6.8,84.0,Come
909,American Ultra,28000000.0,14439985.0,30295028.0,2295028.0,en,9.97,6.0,1756,3,2015,6.1,96.0,Acti
1105,The Light Between Oceans,20000000.0,12545979.0,22281732.0,2281732.0,en,29.886999999999997,7.1,831,3,2016,7.2,133.0,Dram
1275,A Few Best Men,15000000.0,0.0,17224539.0,2224539.0,en,8.84,5.8,247,4,2011,5.7,97.0,Come
1699,The Awakening,4900000.0,95933.0,6924321.0,2024321.0,en,10.73,6.4,782,3,2011,6.5,102.0,Horr
1728,Samsara,4000000.0,2672413.0,5966671.0,1966671.0,en,6.015,8.2,276,3,2012,8.5,102.0,Docu
1321,The Vatican Tapes,13000000.0,1784763.0,14929184.0,1929184.0,en,7.841,4.6,365,3,2015,5.0,91.0,Horr
2093,Another Earth,175000.0,1321194.0,2102779.0,1927779.0,en,10.03,6.7,853,3,2011,7.0,92.0,Dram
1448,Seeking a Friend for the End of the World,10000000.0,7078738.0,11766959.0,1766959.0,en,8.092,6.4,1108,2,2012,6.7,101.0,Adve
1443,Can You Ever Forgive Me?,10000000.0,8803865.0,11752387.0,1752387.0,en,17.604,6.9,450,4,2018,7.2,106.0,Biog
1815,Demonic,3000000.0,0.0,4668109.0,1668109.0,en,6.84,5.1,267,1,2015,5.3,83.0,Horr
1682,Kill the Messenger,5000000.0,2450846.0,6656705.0,1656705.0,en,10.062000000000001,6.6,507,4,2014,7.0,112.0,Biog
1671,Fahrenheit 11/9,5000000.0,6352306.0,6653715.0,1653715.0,en,10.003,7.1,142,3,2018,6.7,128.0,Docu
1795,Please Give,3000000.0,4033574.0,4570178.0,1570178.0,en,5.945,6.3,81,1,2010,6.6,87.0,Come
162,Pan,150000000.0,35088320.0,151525973.0,1525973.0,en,13.054,5.9,1701,4,2015,5.8,111.0,Adve
1800,The Wall,3000000.0,1803064.0,4495262.0,1495262.0,de,5.577000000000001,6.7,61,2,2013,6.2,88.0,Acti
1799,The Wall,3000000.0,1803064.0,4495262.0,1495262.0,de,5.577000000000001,6.7,61,2,2013,6.8,108.0,Dram
1802,The Wall,3000000.0,1803064.0,4495262.0,1495262.0,en,8.142000000000001,6.1,407,2,2017,6.2,88.0,Acti
1801,The Wall,3000000.0,1803064.0,4495262.0,1495262.0,en,8.142000000000001,6.1,407,2,2017,6.8,108.0,Dram
1492,Friend Request,9900000.0,3759078.0,11310835.0,1410835.0,en,9.149,5.5,777,4,2016,5.3,92.0,Horr
1491,Friend Request,9900000.0,3759078.0,11310835.0,1410835.0,en,2.1069999999999998,5.5,43,2,2013,5.3,92.0,Horr
1315,Woodlawn,13000000.0,14394097.0,14403703.0,1403703.0,en,5.575,7.0,79,4,2015,6.5,123.0,Dram
1314,Woodlawn,13000000.0,14394097.0,14403703.0,1403703.0,en,5.575,7.0,79,4,2015,6.5,123.0,Dram
2090,Weekend,190000.0,484592.0,1577585.0,1387585.0,en,8.326,7.5,287,3,2011,7.6,97.0,Dram
1449,Shut In,10000000.0,6900335.0,11360665.0,1360665.0,en,10.535,5.2,374,4,2016,4.7,91.0,Dram
671,The Guilt Trip,40000000.0,37134215.0,41294674.0,1294674.0,en,8.939,5.4,403,4,2012,5.8,95.0,Come
1536,Me and Earl and the Dying Girl,8000000.0,6758416.0,9266180.0,1266180.0,en,8.677,7.6,1570,2,2015,7.8,105.0,Come
1683,Rabbit Hole,5000000.0,2229058.0,6205034.0,1205034.0,en,9.389,6.8,292,4,2010,7.0,91.0,Dram
1939,The Gatekeepers,1500000.0,2408553.0,2592308.0,1092308.0,en,4.534,7.2,51,1,2013,7.6,101.0,Docu
1558,Albert Nobbs,7500000.0,3014696.0,8539003.0,1039003.0,en,6.277,6.3,227,4,2011,6.7,113.0,Dram
2085,The Overnight,200000.0,1109808.0,1165996.0,965996.0,en,6.5760000000000005,6.0,200,2,2015,6.1,79.0,Come
1872,Captive,2000000.0,2583301.0,2791973.0,791973.0,en,1.472,3.8,7,2,2013,5.4,97.0,Acti
1873,Captive,2000000.0,2583301.0,2791973.0,791973.0,en,6.474,5.6,127,3,2015,5.4,97.0,Acti
1609,Wish I Was Here,6000000.0,3591299.0,6591365.0,591365.0,en,7.845,6.6,440,1,2014,6.7,106.0,Come
502,That's My Boy,57500000.0,36931089.0,58085235.0,585235.0,en,12.817,5.5,831,2,2012,5.6,116.0,Come
2069,Compliance,270000.0,319285.0,830700.0,560700.0,en,6.93,6.4,340,3,2012,6.4,90.0,Biog
1262,Scouts Guide to the Zombie Apocalypse,15000000.0,3703046.0,15554855.0,554855.0,en,10.450999999999999,6.2,915,4,2015,6.3,93.0,Acti
413,The Dilemma,70000000.0,48475290.0,70546865.0,546865.0,en,9.517999999999999,5.3,448,1,2011,5.3,111.0,Come
1010,I Don't Know How She Does It,24000000.0,9659074.0,24474463.0,474463.0,en,8.271,5.2,231,3,2011,4.9,89.0,Come
1985,Patti Cake$,1000000.0,800148.0,1471090.0,471090.0,en,6.934,7.0,122,3,2017,6.7,109.0,Dram
2121,Exeter,25000.0,0.0,489792.0,464792.0,en,5.934,4.7,121,1,2015,4.5,91.0,Horr
756,Alex Cross,35000000.0,25888412.0,35426759.0,426759.0,en,9.962,5.1,424,4,2012,5.1,101.0,Acti
1874,Hearts Beat Loud,2000000.0,2386254.0,2420962.0,420962.0,en,13.200999999999999,7.4,87,2,2018,6.9,97.0,Come
2031,Columbus,700000.0,1017107.0,1110511.0,410511.0,en,8.964,7.3,130,3,2017,7.2,104.0,Dram
1761,First Reformed,3500000.0,3448256.0,3874772.0,374772.0,en,12.943,6.9,446,2,2018,7.1,113.0,Dram
2115,Tiny Furniture,50000.0,391674.0,424149.0,374149.0,en,6.695,5.9,82,4,2010,6.2,98.0,Come
1254,Miss Bala,15000000.0,14998027.0,15362298.0,362298.0,es,10.128,6.3,50,4,2011,6.5,113.0,Crim
1733,The Signal,50000.0,251150.0,406299.0,356299.0,en,10.032,5.9,901,2,2014,6.1,97.0,Dram
2101,Sound of My Voice,135000.0,408015.0,429448.0,294448.0,en,7.212000000000001,6.4,169,1,2011,6.6,85.0,Dram
1876,The Diary of a Teenage Girl,2000000.0,1477002.0,2279959.0,279959.0,en,9.382,6.7,460,3,2015,6.9,102.0,Come
2028,The Innkeepers,750000.0,78396.0,1011535.0,261535.0,en,8.494,5.5,324,4,2011,5.5,101.0,Dram
1988,The Future,1000000.0,568662.0,1239174.0,239174.0,en,3.8360000000000003,5.8,38,3,2011,6.2,91.0,Dram
1989,The Future,1000000.0,568662.0,1239174.0,239174.0,it,2.336,5.8,11,3,2013,6.2,91.0,Dram
1731,Holy Motors,4000000.0,641054.0,4230426.0,230426.0,fr,5.31,7.0,431,4,2012,7.1,115.0,Dram
1991,The Act of Killing,1000000.0,486919.0,1227316.0,227316.0,id,8.63,7.8,326,3,2012,8.2,117.0,Crim
1701,Take Shelter,4750000.0,1728953.0,4972016.0,222016.0,en,11.235999999999999,7.2,787,3,2011,7.4,121.0,Dram
